year,pay,orless,over2,over3,over4,over6,over8,over10,over12,over14,over16,over18,over20,over22,over24,over26,over28,over30,over32,over34,over36,over38,over40,average,bas,grade
1990,O-1,1387.2,1444.2,1745.1,,,,,,,,,,,,,,,,,,,,1525.5,119.61,101
1990,O-2,1597.8,1745.1,2096.4,2166.9,2212.2,,,,,,,,,,,,,,,,,,1963.68,119.61,102
1990,O-3,1832.4,2048.7,2190.3,2423.4,2539.2,2630.4,2772.6,2909.7,2981.4,,,,,,,,,,,,,,2480.9,119.61,103
1990,O-4,1971.9,2401.2,2561.4,2561.4,2608.8,2724,2909.7,3073.2,3213.6,3354.6,3447.3,3447.3,3447.3,3447.3,3447.3,,,,,,,,2974.42,119.61,104
1990,O-5,2339.1,2746.8,2936.7,2936.7,2936.7,2936.7,3025.5,3188.1,3402,3656.7,3866.4,3983.4,4122.6,4122.6,4122.6,,,,,,,,3354.84,119.61,105
1990,O-6,2925,3213.6,3424.2,3424.2,3424.2,3424.2,3424.2,3424.2,3540.3,4100.1,4309.5,4403.4,4658.7,4658.7,5052.6,,,,,,,,3827.14,119.61,106
1990,O-7,3946.2,4214.4,4214.4,4214.4,4403.4,4403.4,4658.7,4658.7,4891.5,5380.8,5751,5751,5751,5751,5751,,,,,,,,4916.06,119.61,107
1990,O-8,4749.3,4891.5,5007.6,5007.6,5007.6,5380.8,5380.8,5635.2,5635.2,5869.8,6124.5,6359.4,6516,6516,6516,,,,,,,,5639.82,119.61,108
1990,O-9,,,,,,,,,,,,6711.9,6711.9,6711.9,7122.6,,,,,,,,6814.58,119.61,109
1990,O-10,,,,,,,,,,,,7125,7125,7125,7558.5,,,,,,,,7233.38,119.61,110
1990,O-1E,,,,1745.1,1864.2,1932.9,2002.8,2072.7,2166.9,,,,,,,,,,,,,,1964.1,119.61,201
1990,O-2E,,,,2166.9,2212.2,2282.1,2401.2,2493,2561.4,,,,,,,,,,,,,,2352.8,119.61,202
1990,O-3E,,,,2423.4,2539.2,2630.4,2772.6,2909.7,3025.5,,,,,,,,,,,,,,2716.8,119.61,203
1990,E-1,724.2,,,,,,,,,,,,,,,,,,,,,,724.2,177.3,301
1990,E-2,811.8,,,,,,,,,,,,,,,,,,,,,,811.8,177.3,302
1990,E-3,843.6,889.8,925.5,962.1,,,,,,,,,,,,,,,,,,,905.25,177.3,303
1990,E-4,895.5,945.6,1001.1,1078.8,1121.4,,,,,,,,,,,,,,,,,,1008.48,177.3,304
1990,E-5,960,1044.9,1095.6,1143.3,1218.3,1268.1,1318.5,1366.8,1391.7,,,,,,,,,,,,,,1200.8,177.3,305
1990,E-6,1094.1,1192.2,1242,1294.8,1343.1,1391.7,1443,1517.4,1564.8,1615.5,1640.1,,,,,,,,,,,,1394.43,177.3,306
1990,E-7,1271.4,1372.5,1423.5,1473.3,1523.4,1572,1622.4,1672.8,1748.7,1798.2,1848.3,1872.3,1998,1998,2446.7,,,,,,,,1709.43,177.3,307
1990,E-8,,,,,,1821.3,1873.2,1922.7,1972.5,2024.7,2071.2,2122.2,2246.7,2246.7,2496.9,,,,,,,,2079.81,177.3,308
1990,E-9,,,,,,,2171.7,2220.6,2271,2322.9,2374.8,2421,2548.2,2548.2,2796,,,,,,,,2408.27,177.3,309
1990,W-1,1238.1,1419.6,1419.6,1538.1,1607.7,1677,1745.1,1817.1,1885.8,1956.3,2023.8,2096.4,,,,,,,,,,,1702.05,119.61,501
1990,W-2,1485.9,1607.7,1607.7,1654.8,1745.1,1840.5,1910.4,1980.3,2048.7,2120.7,2190.3,2259.3,2350.2,,,,,,,,,,1907.82,119.61,502
1990,W-3,1696.8,1840.5,1840.5,1864.2,1885.8,2023.8,2141.7,2212.2,2282.1,2350.2,2423.4,2517.6,2608.8,2608.8,2700.3,,,,,,,,2199.78,119.61,503
1990,W-4,1866.9,2002.8,2002.8,2048.7,2141.7,2236.2,2330.1,2493,2608.8,2700.3,2772.6,2862.3,2958,2958,3188.1,,,,,,,,2478.02,119.61,504
1990,W-5,,,,,,,,,,,,,,,,,,,,,,,,119.61,505
1991,O-1,1444.2,1503.3,1816.5,,,,,,,,,,,,,,,,,,,,1588,129,101
1991,O-2,1663.2,1816.5,2182.5,2255.7,2302.8,,,,,,,,,,,,,,,,,,2044.14,129,102
1991,O-3,1907.4,2132.7,2280,2522.7,2643.3,2738.1,2886.3,3029.1,3103.5,,,,,,,,,,,,,,2582.57,129,103
1991,O-4,2052.6,2499.6,2666.4,2666.4,2715.9,2835.6,3029.1,3199.2,3345.3,3492,3588.6,3588.6,3588.6,3588.6,3588.6,,,,,,,,3096.34,129,104
1991,O-5,2435.1,2859.3,3057,3057,3057,3057,3149.4,3318.9,3541.5,3806.7,4024.8,4146.6,4291.5,4291.5,4291.5,,,,,,,,3492.32,129,105
1991,O-6,3045,3345.3,3564.6,3564.6,3564.6,3564.6,3564.6,3564.6,3685.5,4268.1,4486.2,4584,4849.8,4849.8,5259.9,,,,,,,,3984.08,129,106
1991,O-7,4107.9,4387.2,4387.2,4387.2,4584,4584,4849.8,4849.8,5092.2,5601.3,5986.8,5986.8,5986.8,5986.8,5986.8,,,,,,,,5117.64,129,107
1991,O-8,4944,5092.2,5212.8,5212.8,5212.8,5601.3,5601.3,5866.2,5866.2,6110.4,6375.6,6620.1,6783.3,6783.3,6783.3,,,,,,,,5871.04,129,108
1991,O-9,,,,,,,,,,,,6987,6987,6987,7486.8,,,,,,,,7111.95,129,109
1991,O-10,,,,,,,,,,,,7988.1,7988.1,7988.1,8485.8,,,,,,,,8112.52,129,110
1991,O-1E,,,,1816.5,1940.7,2012.1,2085,2157.6,2255.7,,,,,,,,,,,,,,2044.6,129,201
1991,O-2E,,,,2255.7,2302.8,2375.7,2499.6,2595.3,2666.4,,,,,,,,,,,,,,2449.25,129,202
1991,O-3E,,,,2522.7,2643.3,2738.1,2886.3,3029.1,3149.4,,,,,,,,,,,,,,2828.15,129,203
1991,E-1,753.9,,,,,,,,,,,,,,,,,,,,,,753.9,184.5,301
1991,E-2,845.1,,,,,,,,,,,,,,,,,,,,,,845.1,184.5,302
1991,E-3,878.1,926.4,963.3,1001.4,,,,,,,,,,,,,,,,,,,942.3,184.5,303
1991,E-4,932.1,984.3,1042.2,1122.9,1167.3,,,,,,,,,,,,,,,,,,1049.76,184.5,304
1991,E-5,999.3,1087.8,1140.6,1190.1,1268.4,1320,1372.5,1422.9,1448.7,,,,,,,,,,,,,,1250.03,184.5,305
1991,E-6,1139.1,1241.1,1293,1347.9,1398.3,1448.7,1502.1,1579.5,1629,1681.8,1707.3,,,,,,,,,,,,1451.62,184.5,306
1991,E-7,1323.6,1428.9,1482,1533.6,1585.8,1636.5,1689,1741.5,1820.4,1872,1924.2,1949.1,2079.9,2079.9,2338.8,,,,,,,,1765.68,184.5,307
1991,E-8,,,,,,1896,1950,2001.6,2053.5,2107.8,2156.1,2209.2,2338.8,2338.8,2599.2,,,,,,,,2165.1,184.5,308
1991,E-9,,,,,,,2260.8,2311.5,2364,2418,2472.3,2520.3,2652.6,2652.6,2910.6,,,,,,,,2506.97,184.5,309
1991,W-1,1288.8,1477.8,1477.8,1601.1,1673.7,1745.7,1816.5,1891.5,1963.5,2036.4,2106.9,2182.5,,,,,,,,,,,1771.85,129,501
1991,W-2,1546.8,1673.7,1673.7,1722.6,1816.5,1916.1,1988.7,2061.6,2132.7,2207.7,2280,2352,2446.5,,,,,,,,,,1986.05,129,502
1991,W-3,1766.4,1916.1,1916.1,1940.7,1963.2,2106.9,2229.6,2302.8,2375.7,2446.5,2522.7,2620.8,2715.9,2715.9,2811,,,,,,,,2290.02,129,503
1991,W-4,1943.4,2085,2085,2132.7,2229.6,2328,2425.5,2595.3,2715.9,2811,2886.3,2979.6,3079.2,3079.2,3318.9,,,,,,,,2579.64,129,504
1991,W-5,,,,,,,,,,,,,,,,,,,,,,,,129,505
1992,O-1,1504.8,1566.3,1892.7,,,,,,,,,,,,,,,,,,,,1654.6,132.42,101
1992,O-2,1733.1,1892.7,2274.3,2350.5,2399.4,,,,,,,,,,,,,,,,,,2130,132.42,102
1992,O-3,1987.5,2222.4,2375.7,2628.6,2754.3,2853,3007.5,3156.3,3233.7,,,,,,,,,,,,,,2691,132.42,103
1992,O-4,2138.7,2604.6,2778.3,2778.3,2829.9,2954.7,3156.3,3333.6,3485.7,3638.7,3739.2,3739.2,3739.2,3739.2,3739.2,,,,,,,,3226.32,132.42,104
1992,O-5,2537.4,2979.3,3185.4,3185.4,3185.4,3185.4,3281.7,3458.4,3690.3,3966.6,4193.7,4320.9,4471.8,4471.8,4471.8,,,,,,,,3639.02,132.42,105
1992,O-6,3172.8,3485.7,3714.3,3714.3,3714.3,3714.3,3714.3,3714.3,3840.3,4447.5,4674.6,4776.6,5053.5,5053.5,5480.7,,,,,,,,4151.4,132.42,106
1992,O-7,4280.4,4571.4,4571.4,4571.4,4776.6,4776.6,5053.5,5053.5,5306.1,5836.5,6238.2,6238.2,6238.2,6238.2,6238.2,,,,,,,,5332.56,132.42,107
1992,O-8,5151.6,5306.1,5431.8,5431.8,5431.8,5836.5,5836.5,6112.5,6112.5,6366.9,6643.5,6898.2,7068.3,7068.3,7068.3,,,,,,,,6117.64,132.42,108
1992,O-9,,,,,,,,,,,,7280.4,7280.4,7280.4,7801.2,,,,,,,,7410.6,132.42,109
1992,O-10,,,,,,,,,,,,8323.5,8323.5,8323.5,8842.2,,,,,,,,8453.17,132.42,110
1992,O-1E,,,,1892.7,2022.3,2096.7,2172.6,2248.2,2350.5,,,,,,,,,,,,,,2130.5,132.42,201
1992,O-2E,,,,2350.5,2399.4,2475.6,2604.6,2704.2,2778.3,,,,,,,,,,,,,,2552.1,132.42,202
1992,O-3E,,,,2628.6,2754.3,2853,3007.5,3156.3,3281.7,,,,,,,,,,,,,,2946.9,132.42,203
1992,E-1,785.7,,,,,,,,,,,,,,,,,,,,,,785.7,192.3,301
1992,E-2,880.5,,,,,,,,,,,,,,,,,,,,,,880.5,192.3,302
1992,E-3,915,965.4,1003.8,1043.4,,,,,,,,,,,,,,,,,,,981.9,192.3,303
1992,E-4,971.1,1025.7,1086,1170,1216.2,,,,,,,,,,,,,,,,,,1093.8,192.3,304
1992,E-5,1041.3,1133.4,1188.6,1240.2,1321.8,1375.5,1430.1,1482.6,1509.6,,,,,,,,,,,,,,1302.57,192.3,305
1992,E-6,1186.8,1293.3,1347.3,1404.6,1457.1,1509.6,1565.1,1645.8,1697.4,1752.3,1779,,,,,,,,,,,,1512.57,192.3,306
1992,E-7,1379.1,1488.9,1544.1,1598.1,1652.4,1705.2,1759.8,1814.7,1896.9,1950.6,2004.9,2031,2167.2,2167.2,2436.9,,,,,,,,1839.8,192.3,307
1992,E-8,,,,,,1975.5,2031.9,2085.6,2139.6,2196.3,2246.7,2301.9,2436.9,2436.9,2708.4,,,,,,,,2255.97,192.3,308
1992,E-9,,,,,,,2355.9,2408.7,2463.3,2519.7,2576.1,2626.2,2763.9,2763.9,3032.7,,,,,,,,2612.27,192.3,309
1992,W-1,1342.8,1539.9,1539.9,1668.3,1743.9,1818.9,1892.7,1971,2045.7,2121.9,2195.4,2274.3,,,,,,,,,,,1846.22,132.42,501
1992,W-2,1611.9,1743.9,1743.9,1794.9,1892.7,1996.5,2072.1,2148.3,2222.4,2300.4,2375.7,2450.7,2549.4,,,,,,,,,,2069.45,132.42,502
1992,W-3,1840.5,1996.5,1996.5,2022.3,2045.7,2195.4,2323.2,2399.4,2475.6,2549.4,2628.6,2730.9,2829.9,2829.9,2929.2,,,,,,,,2386.2,132.42,503
1992,W-4,2025,2172.6,2172.6,2222.4,2323.2,2425.8,2527.5,2704.2,2829.9,2929.2,3007.5,3104.7,3208.5,3208.5,3458.4,,,,,,,,2688,132.42,504
1992,W-5,,,,,,,,,,,,3455.9,3587.1,3587.1,3846.3,,,,,,,,3619.1,132.42,505
1993,O-1,1560.6,1624.2,1962.6,,,,,,,,,,,,,,,,,,,,1715.8,139.39,101
1993,O-2,1797.3,1962.6,2358.3,2437.5,2488.2,,,,,,,,,,,,,,,,,,2208.78,139.39,102
1993,O-3,2061,2304.6,2463.6,2725.8,2856.3,2958.6,3118.8,3273,3353.4,,,,,,,,,,,,,,2790.57,139.39,103
1993,O-4,2217.9,2700.9,2881.2,2881.2,2934.6,3063.9,3273,3456.9,3614.7,3773.4,3877.5,3877.5,3877.5,3877.5,3877.5,,,,,,,,3345.68,139.39,104
1993,O-5,2631.3,3089.4,3303.3,3303.3,3303.3,3303.3,3403.2,3586.5,3826.8,4113.3,4348.8,4480.8,4637.4,4637.4,4637.4,,,,,,,,3773.7,139.39,105
1993,O-6,3290.1,3614.7,3851.7,3851.7,3851.7,3851.7,3851.7,3851.7,3982.5,4612.2,4847.7,4953.3,5240.4,5417.7,5683.5,,,,,,,,4316.82,139.39,106
1993,O-7,4438.8,4740.6,4740.6,4740.6,4953.3,4953.3,5240.4,5240.4,5502.3,6052.5,6468.9,6468.9,6468.9,6468.9,6468.9,,,,,,,,5529.82,139.39,107
1993,O-8,5342.1,5502.3,5632.8,5632.8,5632.8,6052.5,6052.5,6338.7,6338.7,6602.4,6889.2,7153.5,7329.9,7329.9,7329.9,,,,,,,,6344,139.39,108
1993,O-9,,,,,,,,,,,,7549.8,7549.8,7549.8,8089.8,,,,,,,,7684.8,139.39,109
1993,O-10,,,,,,,,,,,,8631.6,8631.6,8631.6,9169.5,,,,,,,,8766.08,139.39,110
1993,O-1E,,,,1962.6,2097,2174.4,2253,2331.3,2437.5,,,,,,,,,,,,,,2209.3,139.39,201
1993,O-2E,,,,2437.5,2488.2,2567.1,2700.9,2804.4,2881.2,,,,,,,,,,,,,,2646.55,139.39,202
1993,O-3E,,,,2725.8,2856.3,2958.6,3118.8,3273,3403.2,,,,,,,,,,,,,,3055.95,139.39,203
1993,E-1,814.8,,,,,,,,,,,,,,,,,,,,,,814.8,199.5,301
1993,E-2,913.2,,,,,,,,,,,,,,,,,,,,,,913.2,199.5,302
1993,E-3,948.9,1001.1,1041,1082.1,,,,,,,,,,,,,,,,,,,1018.28,199.5,303
1993,E-4,1007.1,1063.8,1126.2,1213.2,1261.2,,,,,,,,,,,,,,,,,,1134.3,199.5,304
1993,E-5,1079.7,1175.4,1232.7,1286.1,1370.7,1426.5,1482.9,1537.5,1565.4,,,,,,,,,,,,,,1350.77,199.5,305
1993,E-6,1230.6,1341.3,1397.1,1456.5,1511.1,1565.4,1623,1706.7,1760.1,1817.1,1844.7,,,,,,,,,,,,1568.51,199.5,306
1993,E-7,1430.1,1544.1,1601.1,1657.2,1713.6,1768.2,1824.9,1881.9,1967.1,2022.9,2079,2106,2247.3,2359.3,2527.2,,,,,,,,1915.33,199.5,307
1993,E-8,,,,,,2048.7,2107.2,2162.7,2218.8,2277.6,2329.8,2387.1,2527.2,2639.7,2808.6,,,,,,,,2350.74,199.5,308
1993,E-9,,,,,,,2443.2,2497.8,2554.5,2613,2671.5,2723.4,2866.2,2977.7,3144.9,,,,,,,,2721.36,199.5,309
1993,W-1,1392.6,1596.9,1596.9,1730.1,1808.4,1886.1,1962.6,2043.9,2121.3,2200.5,2276.7,2358.3,,,,,,,,,,,1914.53,139.39,501
1993,W-2,1671.6,1808.4,1808.4,1861.2,1962.6,2070.3,2148.9,2227.8,2304.6,2385.6,2463.6,2541.3,2643.6,,,,,,,,,,2145.99,139.39,502
1993,W-3,1908.6,2070.3,2070.3,2097,2121.3,2276.7,2409.3,2488.2,2567.1,2643.6,2725.8,2832,2934.6,2934.6,3037.5,,,,,,,,2474.46,139.39,503
1993,W-4,2100,2253,2253,2304.6,2409.3,2515.5,2621.1,2804.4,2934.6,3037.5,3118.8,3219.6,3327.3,3430.9,3586.5,,,,,,,,2794.41,139.39,504
1993,W-5,,,,,,,,,,,,3583.8,3719.7,3827.3,3988.5,,,,,,,,3779.82,139.39,505
1994,O-1,1594.8,1659.9,2005.8,,,,,,,,,,,,,,,,,,,,1753.5,142.46,101
1994,O-2,1836.9,2005.8,2410.2,2491.2,2542.8,,,,,,,,,,,,,,,,,,2257.38,142.46,102
1994,O-3,2106.3,2355.3,2517.9,2785.8,2919,3023.7,3187.5,3345,3427.2,,,,,,,,,,,,,,2851.97,142.46,103
1994,O-4,2266.8,2760.3,2944.5,2944.5,2999.1,3131.4,3345,3533.1,3694.2,3856.5,3962.7,3962.7,3962.7,3962.7,3962.7,,,,,,,,3419.26,142.46,104
1994,O-5,2689.2,3157.5,3375.9,3375.9,3375.9,3375.9,3478.2,3665.4,3911.1,4203.9,4444.5,4579.5,4739.4,4739.4,4739.4,,,,,,,,3856.74,142.46,105
1994,O-6,3362.4,3694.2,3936.3,3936.3,3936.3,3936.3,3936.3,3936.3,4070.1,4713.6,4954.2,5062.2,5355.6,5536.8,5805.6,,,,,,,,4411.5,142.46,106
1994,O-7,4536.6,4845,4845,4845,5062.2,5062.2,5355.6,5355.6,5623.5,6185.7,6611.1,6611.1,6611.1,6611.1,6611.1,,,,,,,,5651.46,142.46,107
1994,O-8,5459.7,5623.5,5756.7,5756.7,5756.7,6185.7,6185.7,6478.2,6478.2,6747.6,7040.7,7311,7491.3,7491.3,7491.3,,,,,,,,6483.62,142.46,108
1994,O-9,,,,,,,,,,,,7716,7716,7716,8267.7,,,,,,,,7853.92,142.46,109
1994,O-10,,,,,,,,,,,,8821.5,8821.5,8821.5,9371.1,,,,,,,,8958.9,142.46,110
1994,O-1E,,,,2005.8,2143.2,2222.1,2302.5,2382.6,2491.2,,,,,,,,,,,,,,2257.9,142.46,201
1994,O-2E,,,,2491.2,2542.8,2623.5,2760.3,2866.2,2944.5,,,,,,,,,,,,,,2704.75,142.46,202
1994,O-3E,,,,2785.8,2919,3023.7,3187.5,3345,3478.2,,,,,,,,,,,,,,3123.2,142.46,203
1994,E-1,832.8,,,,,,,,,,,,,,,,,,,,,,832.8,204,301
1994,E-2,933.3,,,,,,,,,,,,,,,,,,,,,,933.3,204,302
1994,E-3,969.9,1023,1063.8,1105.8,,,,,,,,,,,,,,,,,,,1040.63,204,303
1994,E-4,1029.3,1087.2,1151.1,1239,1288.8,,,,,,,,,,,,,,,,,,1159.08,204,304
1994,E-5,1103.4,1201.2,1259.7,1314.3,1401,1458,1515.6,1571.4,1599.9,,,,,,,,,,,,,,1380.5,204,305
1994,E-6,1257.6,1370.7,1427.7,1488.6,1544.4,1599.9,1658.7,1744.2,1798.8,1857,1885.2,,,,,,,,,,,,1602.98,204,306
1994,E-7,1461.6,1578,1636.2,1693.8,1751.4,1807.2,1865.1,1923.3,2010.3,2067.3,2124.6,2152.2,2296.8,2411.1,2582.7,,,,,,,,1957.44,204,307
1994,E-8,,,,,,2093.7,2153.7,2210.4,2267.7,2327.7,2381.1,2439.6,2582.7,2697.9,2870.4,,,,,,,,2402.49,204,308
1994,E-9,,,,,,,2496.9,2552.7,2610.6,2670.6,2730.3,2783.4,2929.2,3043.2,3214.2,,,,,,,,2781.23,204,309
1994,W-1,1423.2,1632,1632,1768.2,1848.3,1927.5,2005.8,2088.9,2168.1,2248.8,2326.8,2410.2,,,,,,,,,,,1956.65,142.46,501
1994,W-2,1708.5,1848.3,1848.3,1902,2005.8,2115.9,2196.3,2276.7,2355.3,2438.1,2517.9,2597.1,2701.8,,,,,,,,,,2193.23,142.46,502
1994,W-3,1950.6,2115.9,2115.9,2143.2,2168.1,2326.8,2462.4,2542.8,2623.5,2701.8,2785.8,2894.4,2999.1,2999.1,3104.4,,,,,,,,2528.92,142.46,503
1994,W-4,2146.2,2302.5,2302.5,2355.3,2462.4,2570.7,2678.7,2866.2,2999.1,3104.4,3187.5,3290.4,3400.5,3506.4,3665.4,,,,,,,,2855.88,142.46,504
1994,W-5,,,,,,,,,,,,3662.7,3801.6,3911.4,4076.1,,,,,,,,3862.95,142.46,505
1995,O-1,1636.2,1703.1,2058,,,,,,,,,,,,,,,,,,,,1799.1,146.14,101
1995,O-2,1884.6,2058,2472.9,2556,2608.8,,,,,,,,,,,,,,,,,,2316.06,146.14,102
1995,O-3,2161.2,2416.5,2583.3,2858.1,2994.9,3102.3,3270.3,3432,3516.3,,,,,,,,,,,,,,2926.1,146.14,103
1995,O-4,2325.6,2832,3021,3021,3077.1,3212.7,3432,3624.9,3790.2,3956.7,4065.6,4065.6,4065.6,4065.6,4065.6,,,,,,,,3508.08,146.14,104
1995,O-5,2759.1,3239.7,3463.8,3463.8,3463.8,3463.8,3568.5,3760.8,4012.8,4313.1,4560,4698.6,4862.7,4862.7,4862.7,,,,,,,,3957.06,146.14,105
1995,O-6,3449.7,3790.2,4038.6,4038.6,4038.6,4038.6,4038.6,4038.6,4176,4836.3,5082.9,5193.9,5494.8,5680.8,5959.5,,,,,,,,4526.38,146.14,106
1995,O-7,4654.5,4971,4971,4971,5193.9,5193.9,5494.8,5494.8,5769.6,6346.5,6783,6783,6783,6783,6783,,,,,,,,5798.4,146.14,107
1995,O-8,5601.6,5769.6,5906.4,5906.4,5906.4,6346.5,6346.5,6646.5,6646.5,6923.1,7223.7,7501.2,7686,7686,7686,,,,,,,,6652.16,146.14,108
1995,O-9,,,,,,,,,,,,7916.7,7916.7,7916.7,8482.8,,,,,,,,8058.23,146.14,109
1995,O-10,,,,,,,,,,,,9051,9051,9051,9614.7,,,,,,,,9191.92,146.14,110
1995,O-1E,,,,2058,2199,2280,2362.5,2444.4,2556,,,,,,,,,,,,,,2316.65,146.14,201
1995,O-2E,,,,2556,2608.8,2691.6,2832,2940.6,3021,,,,,,,,,,,,,,2775,146.14,202
1995,O-3E,,,,2858.1,2994.9,3102.3,3270.3,3432,3568.5,,,,,,,,,,,,,,3204.35,146.14,203
1995,E-1,854.4,,,,,,,,,,,,,,,,,,,,,,854.4,209.4,301
1995,E-2,957.6,,,,,,,,,,,,,,,,,,,,,,957.6,209.4,302
1995,E-3,995.1,1049.7,1091.4,1134.6,,,,,,,,,,,,,,,,,,,1067.7,209.4,303
1995,E-4,1056,1115.4,1181.1,1272,1322.4,,,,,,,,,,,,,,,,,,1189.38,209.4,304
1995,E-5,1132.2,1232.4,1292.4,1348.5,1437.3,1495.8,1554.9,1612.2,1641.6,,,,,,,,,,,,,,1416.37,209.4,305
1995,E-6,1290.3,1406.4,1464.9,1527.3,1584.6,1641.6,1701.9,1789.5,1845.6,1905.3,1934.1,,,,,,,,,,,,1644.68,209.4,306
1995,E-7,1499.7,1619.1,1678.8,1737.9,1797,1854.3,1913.7,1973.4,2062.5,2121,2179.8,2208.3,2356.5,2473.8,2649.9,,,,,,,,2008.38,209.4,307
1995,E-8,,,,,,2148,2209.8,2268,2326.8,2388.3,2442.9,2502.9,2649.9,2768.1,2945.1,,,,,,,,2464.98,209.4,308
1995,E-9,,,,,,,2561.7,2619,2678.4,2739.9,2801.4,2855.7,3005.4,3122.4,3297.9,,,,,,,,2853.53,209.4,309
1995,W-1,1460.1,1674.3,1674.3,1814.1,1896.3,1977.6,2058,2143.2,2224.5,2307.3,2387.4,2472.9,,,,,,,,,,,2007.5,146.14,501
1995,W-2,1752.9,1896.3,1896.3,1951.5,2058,2170.8,2253.3,2335.8,2416.5,2501.4,2583.3,2664.6,2772,,,,,,,,,,2250.21,146.14,502
1995,W-3,2001.3,2170.8,2170.8,2199,2224.5,2387.4,2526.3,2608.8,2691.6,2772,2858.1,2969.7,3077.1,3077.1,3185.1,,,,,,,,2594.64,146.14,503
1995,W-4,2202,2362.5,2362.5,2416.5,2526.3,2637.6,2748.3,2940.6,3077.1,3185.1,3270.3,3375.9,3489,3597.6,3760.8,,,,,,,,2930.14,146.14,504
1995,W-5,,,,,,,,,,,,3757.8,3900.3,4013.1,4182,,,,,,,,3963.3,146.14,505
1996,O-1,1675.5,1743.9,2107.5,,,,,,,,,,,,,,,,,,,,1842.3,149.67,101
1996,O-2,1929.9,2107.5,2532.3,2617.2,2671.5,,,,,,,,,,,,,,,,,,2371.68,149.67,102
1996,O-3,2213.1,2474.4,2645.4,2926.8,3066.9,3176.7,3348.9,3514.5,3600.6,,,,,,,,,,,,,,2996.37,149.67,103
1996,O-4,2381.4,2900.1,3093.6,3093.6,3150.9,3289.8,3514.5,3711.9,3881.1,4051.8,4163.1,4163.1,4163.1,4163.1,4163.1,,,,,,,,3592.28,149.67,104
1996,O-5,2825.4,3317.4,3546.9,3546.9,3546.9,3546.9,3654,3851.1,4109.1,4416.6,4669.5,4811.4,4979.4,4979.4,4979.4,,,,,,,,4052.02,149.67,105
1996,O-6,3532.5,3881.1,4135.5,4135.5,4135.5,4135.5,4135.5,4135.5,4276.2,4952.4,5205,5318.7,5626.8,5817,6102.6,,,,,,,,4635.02,149.67,106
1996,O-7,4766.1,5090.4,5090.4,5090.4,5318.7,5318.7,5626.8,5626.8,5908.2,6498.9,6945.9,6945.9,6945.9,6945.9,6945.9,,,,,,,,5937.66,149.67,107
1996,O-8,5736,5908.2,6048.3,6048.3,6048.3,6498.9,6498.9,6806.1,6806.1,7089.3,7397.1,7681.2,7870.5,7870.5,7870.5,,,,,,,,6811.88,149.67,108
1996,O-9,,,,,,,,,,,,8106.6,8106.6,8106.6,8686.5,,,,,,,,8251.58,149.67,109
1996,O-10,,,,,,,,,,,,9268.2,9268.2,9268.2,9845.4,,,,,,,,9412.5,149.67,110
1996,O-1E,,,,2107.5,2251.8,2334.6,2419.2,2503.2,2617.2,,,,,,,,,,,,,,2372.25,149.67,201
1996,O-2E,,,,2617.2,2671.5,2756.1,2900.1,3011.1,3093.6,,,,,,,,,,,,,,2841.6,149.67,202
1996,O-3E,,,,2926.8,3066.9,3176.7,3348.9,3514.5,3654,,,,,,,,,,,,,,3281.3,149.67,203
1996,E-1,874.8,,,,,,,,,,,,,,,,,,,,,,874.8,214.5,301
1996,E-2,980.7,,,,,,,,,,,,,,,,,,,,,,980.7,214.5,302
1996,E-3,1019.1,1074.9,1117.5,1161.9,,,,,,,,,,,,,,,,,,,1093.35,214.5,303
1996,E-4,1081.2,1142.1,1209.3,1302.6,1354.2,,,,,,,,,,,,,,,,,,1217.88,214.5,304
1996,E-5,1159.5,1262.1,1323.3,1380.9,1471.8,1531.8,1592.1,1650.9,1680.9,,,,,,,,,,,,,,1450.37,214.5,305
1996,E-6,1321.2,1440.3,1500,1563.9,1622.7,1680.9,1742.7,1832.4,1890,1950.9,1980.6,,,,,,,,,,,,1684.15,214.5,306
1996,E-7,1535.7,1658.1,1719,1779.6,1840.2,1898.7,1959.6,2020.8,2112,2172,2232,2261.4,2413.2,2533.2,2713.5,,,,,,,,2056.6,214.5,307
1996,E-8,,,,,,2199.6,2262.9,2322.3,2382.6,2445.6,2501.4,2562.9,2713.5,2834.4,3015.9,,,,,,,,2524.11,214.5,308
1996,E-9,,,,,,,2623.2,2682,2742.6,2805.6,2868.6,2924.1,3077.4,3197.4,3377.1,,,,,,,,2922,214.5,309
1996,W-1,1495.2,1714.5,1714.5,1857.6,1941.9,2025,2107.5,2194.5,2277.9,2362.8,2444.7,2532.3,,,,,,,,,,,2055.7,149.67,501
1996,W-2,1794.9,1941.9,1941.9,1998.3,2107.5,2223,2307.3,2391.9,2474.4,2561.4,2645.4,2728.5,2838.6,,,,,,,,,,2304.23,149.67,502
1996,W-3,2049.3,2223,2223,2251.8,2277.9,2444.7,2586.9,2671.5,2756.1,2838.6,2926.8,3041.1,3150.9,3150.9,3261.6,,,,,,,,2656.94,149.67,503
1996,W-4,2254.8,2419.2,2419.2,2474.4,2586.9,2700.9,2814.3,3011.1,3150.9,3261.6,3348.9,3456.9,3572.7,3684,3851.1,,,,,,,,3000.46,149.67,504
1996,W-5,,,,,,,,,,,,3848.1,3993.9,4109.4,4282.5,,,,,,,,4058.48,149.67,505
1997,O-1,1725.9,1796.1,2170.8,,,,,,,,,,,,,,,,,,,,1897.6,154.16,101
